drug_id,drug_name,gene_symbol,target_chembl,action_type
CHEMBL1200947,METIPRANOLOL HYDROCHLORIDE,ADRB1,CHEMBL213,ANTAGONIST
CHEMBL1200418,DOBUTAMINE HYDROCHLORIDE,ADRB1,CHEMBL213,AGONIST
CHEMBL1557,DOPAMINE HYDROCHLORIDE,ADRB1,CHEMBL213,AGONIST
CHEMBL521606,NADOLOL,ADRB1,CHEMBL213,ANTAGONIST
CHEMBL1671,PROPRANOLOL HYDROCHLORIDE,ADRB1,CHEMBL213,ANTAGONIST
CHEMBL2361370,PENBUTOLOL SULFATE,ADRB1,CHEMBL213,ANTAGONIST
CHEMBL1700,SOTALOL HYDROCHLORIDE,ADRB1,CHEMBL213,ANTAGONIST
CHEMBL3989566,METOPROLOL FUMARATE,ADRB1,CHEMBL213,ANTAGONIST
CHEMBL1691,BETAXOLOL HYDROCHLORIDE,ADRB1,CHEMBL213,ANTAGONIST
CHEMBL1200870,TIMOLOL MALEATE,ADRB1,CHEMBL213,ANTAGONIST
CHEMBL2356097,METOPROLOL SUCCINATE,ADRB1,CHEMBL213,ANTAGONIST
CHEMBL2062335,METOPROLOL TARTRATE,ADRB1,CHEMBL213,ANTAGONIST
CHEMBL1201731,NEBIVOLOL HYDROCHLORIDE,ADRB1,CHEMBL213,ANTAGONIST
CHEMBL1201063,PROPAFENONE HYDROCHLORIDE,ADRB1,CHEMBL213,ANTAGONIST
CHEMBL499,TIMOLOL,ADRB1,CHEMBL213,ANTAGONIST
CHEMBL1201461,DEXTROMETHORPHAN POLISTIREX,SIGMAR1,CHEMBL287,AGONIST
CHEMBL3989509,PENTAZOCINE LACTATE,SIGMAR1,CHEMBL287,MODULATOR
CHEMBL3989510,PENTAZOCINE HYDROCHLORIDE,SIGMAR1,CHEMBL287,MODULATOR
CHEMBL1256818,DEXTROMETHORPHAN HYDROBROMIDE,SIGMAR1,CHEMBL287,AGONIST
CHEMBL1046,AMINOCAPROIC ACID,PLAT,CHEMBL1873,INHIBITOR
CHEMBL1072,BUMETANIDE,SLC12A1,CHEMBL1874,INHIBITOR
CHEMBL456,ETHACRYNIC ACID,SLC12A1,CHEMBL1874,INHIBITOR
CHEMBL1148,TORSEMIDE,SLC12A1,CHEMBL1874,INHIBITOR
CHEMBL35,FUROSEMIDE,SLC12A1,CHEMBL1874,INHIBITOR
CHEMBL1200487,ETHACRYNATE SODIUM,SLC12A1,CHEMBL1874,INHIBITOR
CHEMBL406,INDAPAMIDE,SLC12A3,CHEMBL1876,INHIBITOR
CHEMBL878,METOLAZONE,SLC12A3,CHEMBL1876,INHIBITOR
CHEMBL61593,CYCLOTHIAZIDE,SLC12A3,CHEMBL1876,INHIBITOR
CHEMBL1201039,BENZTHIAZIDE,SLC12A3,CHEMBL1876,INHIBITOR
CHEMBL842,CHLOROTHIAZIDE,SLC12A3,CHEMBL1876,INHIBITOR
CHEMBL1200616,CHLOROTHIAZIDE SODIUM,SLC12A3,CHEMBL1876,INHIBITOR
CHEMBL1532,QUINETHAZONE,SLC12A3,CHEMBL1876,INHIBITOR
CHEMBL1577,METHYCLOTHIAZIDE,SLC12A3,CHEMBL1876,INHIBITOR
CHEMBL435,HYDROCHLOROTHIAZIDE,SLC12A3,CHEMBL1876,INHIBITOR
CHEMBL1684,BENDROFLUMETHIAZIDE,SLC12A3,CHEMBL1876,INHIBITOR
CHEMBL1763,HYDROFLUMETHIAZIDE,SLC12A3,CHEMBL1876,INHIBITOR
CHEMBL1054,TRICHLORMETHIAZIDE,SLC12A3,CHEMBL1876,INHIBITOR
CHEMBL1055,CHLORTHALIDONE,SLC12A3,CHEMBL1876,INHIBITOR
CHEMBL1587,POLYTHIAZIDE,SLC12A3,CHEMBL1876,INHIBITOR
CHEMBL3140361,ETHAMBUTOL HYDROCHLORIDE,embA,CHEMBL1877,INHIBITOR
CHEMBL1200776,CINACALCET HYDROCHLORIDE,CASR,CHEMBL1878,POSITIVE ALLOSTERIC MODULATOR
CHEMBL495,ALPROSTADIL,PTGER2,CHEMBL1881,AGONIST
CHEMBL181,DIAZOXIDE,KCNJ11,CHEMBL1886,OPENER
CHEMBL1201528,VASOPRESSIN TANNATE,AVPR1A,CHEMBL1889,AGONIST
CHEMBL1201108,CONIVAPTAN HYDROCHLORIDE,AVPR1A,CHEMBL1889,ANTAGONIST
CHEMBL2311030,ERGOLOID MESYLATES,HTR1B,CHEMBL1898,AGONIST
CHEMBL1185,ZOLMITRIPTAN,HTR1B,CHEMBL1898,AGONIST
CHEMBL1201003,ELETRIPTAN HYDROBROMIDE,HTR1B,CHEMBL1898,AGONIST
CHEMBL2138684,FROVATRIPTAN SUCCINATE,HTR1B,CHEMBL1898,AGONIST
CHEMBL1200521,ALMOTRIPTAN MALATE,HTR1B,CHEMBL1898,AGONIST
CHEMBL1200601,NARATRIPTAN HYDROCHLORIDE,HTR1B,CHEMBL1898,AGONIST
CHEMBL1201032,RIZATRIPTAN BENZOATE,HTR1B,CHEMBL1898,AGONIST
CHEMBL128,SUMATRIPTAN,HTR1B,CHEMBL1898,AGONIST
CHEMBL1201150,SUMATRIPTAN SUCCINATE,HTR1B,CHEMBL1898,AGONIST
CHEMBL2368924,DOLASETRON MESYLATE,HTR3A,CHEMBL1899,ANTAGONIST
CHEMBL46,ONDANSETRON,HTR3A,CHEMBL1899,ANTAGONIST
CHEMBL1237080,GRANISETRON HYDROCHLORIDE,HTR3A,CHEMBL1899,ANTAGONIST
CHEMBL289469,GRANISETRON,HTR3A,CHEMBL1899,ANTAGONIST
CHEMBL1720,PALONOSETRON HYDROCHLORIDE,HTR3A,CHEMBL1899,ANTAGONIST
CHEMBL3186492,ONDANSETRON HYDROCHLORIDE,HTR3A,CHEMBL1899,ANTAGONIST
CHEMBL1200885,ALOSETRON HYDROCHLORIDE,HTR3A,CHEMBL1899,ANTAGONIST
CHEMBL1200940,METOCLOPRAMIDE HYDROCHLORIDE,HTR3A,CHEMBL1899,ANTAGONIST
CHEMBL1200755,CERULETIDE DIETHYLAMINE,CCKAR,CHEMBL1901,AGONIST
CHEMBL1201182,TEMSIROLIMUS,FKBP1A,CHEMBL1902,INHIBITOR
CHEMBL413,SIROLIMUS,FKBP1A,CHEMBL1902,INHIBITOR
CHEMBL1908360,EVEROLIMUS,FKBP1A,CHEMBL1902,INHIBITOR
CHEMBL1200686,PIMECROLIMUS,FKBP1A,CHEMBL1902,INHIBITOR
CHEMBL3989887,TACROLIMUS,FKBP1A,CHEMBL1902,INHIBITOR
CHEMBL1946170,REGORAFENIB,RAF1,CHEMBL1906,INHIBITOR
CHEMBL1200485,SORAFENIB TOSYLATE,RAF1,CHEMBL1906,INHIBITOR
CHEMBL1580,PENTOSTATIN,ADA,CHEMBL1910,INHIBITOR
CHEMBL2105613,DIVALPROEX SODIUM,ALDH5A1,CHEMBL1911,INHIBITOR
CHEMBL433,VALPROATE SODIUM,ALDH5A1,CHEMBL1911,INHIBITOR
CHEMBL109,VALPROIC ACID,ALDH5A1,CHEMBL1911,INHIBITOR
CHEMBL1118,DESVENLAFAXINE,SLC6A4,CHEMBL228,INHIBITOR
CHEMBL6067650,PAROXETINE HYDROCHLORIDE,SLC6A4,CHEMBL228,INHIBITOR
CHEMBL1200322,ESCITALOPRAM OXALATE,SLC6A4,CHEMBL228,INHIBITOR
CHEMBL1200710,CLOMIPRAMINE HYDROCHLORIDE,SLC6A4,CHEMBL228,INHIBITOR
CHEMBL1200781,CITALOPRAM HYDROBROMIDE,SLC6A4,CHEMBL228,INHIBITOR
CHEMBL1409,FLUVOXAMINE MALEATE,SLC6A4,CHEMBL228,INHIBITOR
CHEMBL1709,SERTRALINE HYDROCHLORIDE,SLC6A4,CHEMBL228,INHIBITOR
CHEMBL1200609,PAROXETINE MESYLATE,SLC6A4,CHEMBL228,INHIBITOR
CHEMBL1201082,FLUOXETINE HYDROCHLORIDE,SLC6A4,CHEMBL228,INHIBITOR
CHEMBL1200595,CHLORPHENTERMINE HYDROCHLORIDE,SLC6A4,CHEMBL228,SUBSTRATE
CHEMBL1615374,VILAZODONE HYDROCHLORIDE,SLC6A4,CHEMBL228,INHIBITOR
CHEMBL1200798,TRAZODONE HYDROCHLORIDE,SLC6A4,CHEMBL228,INHIBITOR
CHEMBL1201066,VENLAFAXINE HYDROCHLORIDE,SLC6A4,CHEMBL228,INHIBITOR
CHEMBL1200964,AMITRIPTYLINE HYDROCHLORIDE,SLC6A4,CHEMBL228,INHIBITOR
CHEMBL1113,AMOXAPINE,SLC6A4,CHEMBL228,INHIBITOR
CHEMBL1201728,DESVENLAFAXINE SUCCINATE,SLC6A4,CHEMBL228,INHIBITOR
CHEMBL1200328,DULOXETINE HYDROCHLORIDE,SLC6A4,CHEMBL228,INHIBITOR
CHEMBL1692,IMIPRAMINE HYDROCHLORIDE,SLC6A4,CHEMBL228,INHIBITOR
CHEMBL3989845,IMIPRAMINE PAMOATE,SLC6A4,CHEMBL228,INHIBITOR
CHEMBL4297064,MILNACIPRAN HYDROCHLORIDE,SLC6A4,CHEMBL228,INHIBITOR
CHEMBL1200492,NEFAZODONE HYDROCHLORIDE,SLC6A4,CHEMBL228,INHIBITOR
CHEMBL1201156,NORTRIPTYLINE HYDROCHLORIDE,SLC6A4,CHEMBL228,INHIBITOR
CHEMBL1200332,PROTRIPTYLINE HYDROCHLORIDE,SLC6A4,CHEMBL228,INHIBITOR
CHEMBL1421,DASATINIB ANHYDROUS,PDGFRB,CHEMBL1913,INHIBITOR
CHEMBL1200485,SORAFENIB TOSYLATE,PDGFRB,CHEMBL1913,INHIBITOR
CHEMBL1642,IMATINIB MESYLATE,PDGFRB,CHEMBL1913,INHIBITOR
CHEMBL5314380,PASIREOTIDE DIASPARTATE,SSTR1,CHEMBL1917,AGONIST
CHEMBL1201528,VASOPRESSIN TANNATE,AVPR1B,CHEMBL1921,AGONIST
CHEMBL1715,PIOGLITAZONE HYDROCHLORIDE,PPARG,CHEMBL235,AGONIST
CHEMBL843,ROSIGLITAZONE MALEATE,PPARG,CHEMBL235,AGONIST
CHEMBL408,TROGLITAZONE,PPARG,CHEMBL235,AGONIST
CHEMBL1200760,BALSALAZIDE DISODIUM,PPARG,CHEMBL235,AGONIST
CHEMBL704,MESALAMINE,PPARG,CHEMBL235,AGONIST
CHEMBL1201013,OLSALAZINE SODIUM,PPARG,CHEMBL235,AGONIST
CHEMBL1201488,SECRETIN SYNTHETIC HUMAN,SCTR,CHEMBL1925,AGONIST
CHEMBL1201616,SECRETIN SYNTHETIC PORCINE,SCTR,CHEMBL1925,AGONIST
CHEMBL6067494,SECRETIN,SCTR,CHEMBL1925,AGONIST
CHEMBL1201745,CHOLINE FENOFIBRATE,PPARA,CHEMBL239,AGONIST
CHEMBL457,GEMFIBROZIL,PPARA,CHEMBL239,AGONIST
CHEMBL672,FENOFIBRATE,PPARA,CHEMBL239,AGONIST
CHEMBL565,CLOFIBRATE,PPARA,CHEMBL239,AGONIST
CHEMBL981,FENOFIBRIC ACID,PPARA,CHEMBL239,AGONIST
CHEMBL5483015,ARSENIC TRIOXIDE,TXNRD1,CHEMBL1927,INHIBITOR
CHEMBL1200477,ALLOPURINOL SODIUM,XDH,CHEMBL1929,INHIBITOR
CHEMBL1164729,FEBUXOSTAT,XDH,CHEMBL1929,INHIBITOR
CHEMBL1467,ALLOPURINOL,XDH,CHEMBL1929,INHIBITOR
CHEMBL1465,PHENPROCOUMON,VKORC1,CHEMBL1930,INHIBITOR
CHEMBL711,PHENINDIONE,VKORC1,CHEMBL1930,INHIBITOR
CHEMBL1466,DICUMAROL,VKORC1,CHEMBL1930,INHIBITOR
CHEMBL1200772,WARFARIN POTASSIUM,VKORC1,CHEMBL1930,INHIBITOR
CHEMBL1200879,WARFARIN SODIUM,VKORC1,CHEMBL1930,INHIBITOR
CHEMBL964,DISULFIRAM,ALDH2,CHEMBL1935,INHIBITOR
CHEMBL1421,DASATINIB ANHYDROUS,KIT,CHEMBL1936,INHIBITOR
CHEMBL1201733,PAZOPANIB HYDROCHLORIDE,KIT,CHEMBL1936,INHIBITOR
CHEMBL1946170,REGORAFENIB,KIT,CHEMBL1936,INHIBITOR
CHEMBL1200485,SORAFENIB TOSYLATE,KIT,CHEMBL1936,INHIBITOR
CHEMBL1567,SUNITINIB MALATE,KIT,CHEMBL1936,INHIBITOR
CHEMBL1642,IMATINIB MESYLATE,KIT,CHEMBL1936,INHIBITOR
CHEMBL256907,MARAVIROC,CCR5,CHEMBL274,ANTAGONIST
CHEMBL902,FAMOTIDINE,HRH2,CHEMBL1941,ANTAGONIST
CHEMBL1201051,CIMETIDINE HYDROCHLORIDE,HRH2,CHEMBL1941,ANTAGONIST
CHEMBL1200949,BETAZOLE HYDROCHLORIDE,HRH2,CHEMBL1941,AGONIST
CHEMBL3183075,NIZATIDINE,HRH2,CHEMBL1941,ANTAGONIST
CHEMBL2110372,RANITIDINE HYDROCHLORIDE,HRH2,CHEMBL1941,ANTAGONIST
CHEMBL30,CIMETIDINE,HRH2,CHEMBL1941,ANTAGONIST
CHEMBL2111286,RANITIDINE BISMUTH CITRATE,HRH2,CHEMBL1941,ANTAGONIST
CHEMBL1200988,METHANTHELINE BROMIDE,HRH2,CHEMBL1941,ANTAGONIST
CHEMBL1689,TOLAZOLINE HYDROCHLORIDE,HRH2,CHEMBL1941,AGONIST
CHEMBL227529,ALOGLIPTIN BENZOATE,DPP4,CHEMBL284,INHIBITOR
CHEMBL1201174,SITAGLIPTIN PHOSPHATE,DPP4,CHEMBL284,INHIBITOR
CHEMBL237500,LINAGLIPTIN,DPP4,CHEMBL284,INHIBITOR
CHEMBL1201743,SAXAGLIPTIN HYDROCHLORIDE,DPP4,CHEMBL284,INHIBITOR
CHEMBL1200399,BUSPIRONE HYDROCHLORIDE,HTR1A,CHEMBL214,PARTIAL AGONIST
CHEMBL2311030,ERGOLOID MESYLATES,HTR1A,CHEMBL214,AGONIST
CHEMBL1200938,METHYSERGIDE MALEATE,HTR1A,CHEMBL214,PARTIAL AGONIST
CHEMBL1112,ARIPIPRAZOLE,HTR1A,CHEMBL214,PARTIAL AGONIST
CHEMBL1615374,VILAZODONE HYDROCHLORIDE,HTR1A,CHEMBL214,PARTIAL AGONIST
CHEMBL160,CYCLOSPORINE,PPIA,CHEMBL1949,MODULATOR
CHEMBL1201414,TINZAPARIN SODIUM,SERPINC1,CHEMBL1950,ACTIVATOR
CHEMBL1201476,ENOXAPARIN SODIUM,SERPINC1,CHEMBL1950,ACTIVATOR
CHEMBL1201460,DALTEPARIN SODIUM,SERPINC1,CHEMBL1950,ACTIVATOR
CHEMBL1201534,DANAPAROID SODIUM,SERPINC1,CHEMBL1950,ACTIVATOR
CHEMBL1201657,HEPARIN SODIUM,SERPINC1,CHEMBL1950,ACTIVATOR
CHEMBL1201513,HEPARIN CALCIUM,SERPINC1,CHEMBL1950,ACTIVATOR
CHEMBL1201448,ARDEPARIN SODIUM,SERPINC1,CHEMBL1950,ACTIVATOR
CHEMBL1200644,FONDAPARINUX SODIUM,SERPINC1,CHEMBL1950,ACTIVATOR
CHEMBL917,FLOXURIDINE,TYMS,CHEMBL1952,INHIBITOR
CHEMBL2360464,PEMETREXED DISODIUM,TYMS,CHEMBL1952,INHIBITOR
CHEMBL1773,CAPECITABINE,TYMS,CHEMBL1952,INHIBITOR
CHEMBL185,FLUOROURACIL,TYMS,CHEMBL1952,INHIBITOR
CHEMBL1201717,MECASERMIN RINFABATE,IGF1R,CHEMBL1957,AGONIST
CHEMBL1201716,MECASERMIN,IGF1R,CHEMBL1957,AGONIST
CHEMBL1201570,ANAKINRA,IL1R1,CHEMBL1959,ANTAGONIST
CHEMBL1201533,THYROTROPIN ALFA,TSHR,CHEMBL1963,AGONIST
CHEMBL1201532,THYROTROPIN,TSHR,CHEMBL1963,AGONIST
CHEMBL1201610,CORTICOTROPIN,MC2R,CHEMBL1965,AGONIST
CHEMBL1201609,CORTICOTROPIN ZINC HYDROXIDE,MC2R,CHEMBL1965,AGONIST
CHEMBL2103784,COSYNTROPIN,MC2R,CHEMBL1965,AGONIST
CHEMBL1201489,SERACTIDE ACETATE,MC2R,CHEMBL1965,AGONIST
CHEMBL960,LEFLUNOMIDE,DHODH,CHEMBL1966,INHIBITOR
CHEMBL973,TERIFLUNOMIDE,DHODH,CHEMBL1966,INHIBITOR
CHEMBL1200862,METYROSINE,TH,CHEMBL1969,INHIBITOR
CHEMBL473,DOFETILIDE,KCNH2,CHEMBL240,BLOCKER
CHEMBL2355456,IBUTILIDE FUMARATE,KCNH2,CHEMBL240,BLOCKER
CHEMBL1083993,AMIODARONE HYDROCHLORIDE,KCNH2,CHEMBL240,BLOCKER
CHEMBL1700,SOTALOL HYDROCHLORIDE,KCNH2,CHEMBL240,BLOCKER
CHEMBL1201461,DEXTROMETHORPHAN POLISTIREX,GRIN2A,CHEMBL1972,ANTAGONIST
CHEMBL1256818,DEXTROMETHORPHAN HYDROBROMIDE,GRIN2A,CHEMBL1972,ANTAGONIST
CHEMBL1388,MONOBENZONE,TYR,CHEMBL1973,INHIBITOR
CHEMBL544,MEQUINOL,TYR,CHEMBL1973,INHIBITOR
CHEMBL1200485,SORAFENIB TOSYLATE,FLT3,CHEMBL1974,INHIBITOR
CHEMBL1567,SUNITINIB MALATE,FLT3,CHEMBL1974,INHIBITOR
CHEMBL1201620,SOMATREM,GHR,CHEMBL1976,AGONIST
CHEMBL1201621,SOMATROPIN,GHR,CHEMBL1976,AGONIST
CHEMBL1201515,PEGVISOMANT,GHR,CHEMBL1976,ANTAGONIST
CHEMBL1042,CHOLECALCIFEROL,VDR,CHEMBL1977,AGONIST
CHEMBL1536,ERGOCALCIFEROL,VDR,CHEMBL1977,AGONIST
CHEMBL1200666,CALCIPOTRIENE,VDR,CHEMBL1977,AGONIST
CHEMBL1200622,PARICALCITOL,VDR,CHEMBL1977,AGONIST
CHEMBL846,CALCITRIOL,VDR,CHEMBL1977,AGONIST
CHEMBL3544909,CALCIFEDIOL,VDR,CHEMBL1977,AGONIST
CHEMBL1200810,DOXERCALCIFEROL,VDR,CHEMBL1977,AGONIST
CHEMBL1571,TESTOLACTONE,CYP19A1,CHEMBL1978,INHIBITOR
CHEMBL1399,ANASTROZOLE,CYP19A1,CHEMBL1978,INHIBITOR
CHEMBL1444,LETROZOLE,CYP19A1,CHEMBL1978,INHIBITOR
CHEMBL1200374,EXEMESTANE,CYP19A1,CHEMBL1978,INHIBITOR
CHEMBL488,AMINOGLUTETHIMIDE,CYP19A1,CHEMBL1978,INHIBITOR
CHEMBL1200822,FLECAINIDE ACETATE,SCN5A,CHEMBL1980,BLOCKER
CHEMBL1200612,DIBUCAINE HYDROCHLORIDE,SCN5A,CHEMBL1980,BLOCKER
CHEMBL1404,RANOLAZINE,SCN5A,CHEMBL1980,BLOCKER
CHEMBL1201540,INSULIN SUSP ISOPHANE RECOMBINANT HUMAN,INSR,CHEMBL1981,AGONIST
CHEMBL1201629,INSULIN PURIFIED BEEF,INSR,CHEMBL1981,AGONIST
CHEMBL1201644,INSULIN ZINC SUSP RECOMBINANT HUMAN,INSR,CHEMBL1981,AGONIST
CHEMBL1201631,INSULIN HUMAN,INSR,CHEMBL1981,AGONIST
CHEMBL1201630,INSULIN PURIFIED PORK,INSR,CHEMBL1981,AGONIST
CHEMBL1201545,INSULIN SUSP ISOPHANE BEEF,INSR,CHEMBL1981,AGONIST
CHEMBL1201611,INSULIN LISPRO PROTAMINE RECOMBINANT,INSR,CHEMBL1981,AGONIST
CHEMBL1201538,INSULIN LISPRO,INSR,CHEMBL1981,AGONIST
CHEMBL1201613,INSULIN GLULISINE,INSR,CHEMBL1981,AGONIST
CHEMBL1201497,INSULIN GLARGINE,INSR,CHEMBL1981,AGONIST
CHEMBL1201539,INSULIN PORK,INSR,CHEMBL1981,AGONIST
CHEMBL1201627,INSULIN SUSP ISOPHANE SEMISYNTHETIC PURIFIED HUMAN,INSR,CHEMBL1981,AGONIST
CHEMBL1201496,INSULIN ASPART,INSR,CHEMBL1981,AGONIST
CHEMBL1201664,INSULIN ASPART PROTAMINE RECOMBINANT,INSR,CHEMBL1981,AGONIST
CHEMBL2104391,INSULIN DETEMIR,INSR,CHEMBL1981,AGONIST
CHEMBL719,MUPIROCIN,ileS,CHEMBL1982,INHIBITOR
CHEMBL3989715,MUPIROCIN CALCIUM,ileS,CHEMBL1982,INHIBITOR
CHEMBL1200517,DIHYDROERGOTAMINE MESYLATE,HTR1D,CHEMBL1983,AGONIST
CHEMBL2448612,ERGOTAMINE TARTRATE,HTR1D,CHEMBL1983,AGONIST
CHEMBL1201003,ELETRIPTAN HYDROBROMIDE,HTR1D,CHEMBL1983,AGONIST
CHEMBL1200601,NARATRIPTAN HYDROCHLORIDE,HTR1D,CHEMBL1983,AGONIST
CHEMBL1185,ZOLMITRIPTAN,HTR1D,CHEMBL1983,AGONIST
CHEMBL1200521,ALMOTRIPTAN MALATE,HTR1D,CHEMBL1983,AGONIST
CHEMBL2138684,FROVATRIPTAN SUCCINATE,HTR1D,CHEMBL1983,AGONIST
CHEMBL1201032,RIZATRIPTAN BENZOATE,HTR1D,CHEMBL1983,AGONIST
CHEMBL1201150,SUMATRIPTAN SUCCINATE,HTR1D,CHEMBL1983,AGONIST
CHEMBL128,SUMATRIPTAN,HTR1D,CHEMBL1983,AGONIST
CHEMBL831,LOXAPINE,HTR2A,CHEMBL224,ANTAGONIST
CHEMBL908,CHLORPROTHIXENE,HTR2A,CHEMBL224,ANTAGONIST
CHEMBL1713,CHLORPROMAZINE HYDROCHLORIDE,HTR2A,CHEMBL224,ANTAGONIST
CHEMBL42,CLOZAPINE,HTR2A,CHEMBL224,ANTAGONIST
CHEMBL1200636,CYCLOBENZAPRINE HYDROCHLORIDE,HTR2A,CHEMBL224,ANTAGONIST
CHEMBL71,CHLORPROMAZINE,HTR2A,CHEMBL224,ANTAGONIST
CHEMBL1200798,TRAZODONE HYDROCHLORIDE,HTR2A,CHEMBL224,ANTAGONIST
CHEMBL2358147,CARPHENAZINE MALEATE,HTR2A,CHEMBL224,ANTAGONIST
CHEMBL1108,DROPERIDOL,HTR2A,CHEMBL224,ANTAGONIST
CHEMBL1112,ARIPIPRAZOLE,HTR2A,CHEMBL224,ANTAGONIST
CHEMBL3544974,ASENAPINE MALEATE,HTR2A,CHEMBL224,ANTAGONIST
CHEMBL1201060,LOXAPINE HYDROCHLORIDE,HTR2A,CHEMBL224,ANTAGONIST
CHEMBL1201155,LOXAPINE SUCCINATE,HTR2A,CHEMBL224,ANTAGONIST
CHEMBL1615372,LURASIDONE HYDROCHLORIDE,HTR2A,CHEMBL224,ANTAGONIST
CHEMBL1201052,MESORIDAZINE BESYLATE,HTR2A,CHEMBL224,ANTAGONIST
CHEMBL654,MIRTAZAPINE,HTR2A,CHEMBL224,ANTAGONIST
CHEMBL1200419,MOLINDONE HYDROCHLORIDE,HTR2A,CHEMBL224,ANTAGONIST
CHEMBL1200492,NEFAZODONE HYDROCHLORIDE,HTR2A,CHEMBL224,ANTAGONIST
CHEMBL715,OLANZAPINE,HTR2A,CHEMBL224,ANTAGONIST
CHEMBL3989694,OLANZAPINE PAMOATE,HTR2A,CHEMBL224,ANTAGONIST
CHEMBL1621,PALIPERIDONE,HTR2A,CHEMBL224,ANTAGONIST
CHEMBL2107360,PALIPERIDONE PALMITATE,HTR2A,CHEMBL224,ANTAGONIST
CHEMBL1200469,PROMAZINE HYDROCHLORIDE,HTR2A,CHEMBL224,ANTAGONIST
CHEMBL3188993,QUETIAPINE FUMARATE,HTR2A,CHEMBL224,ANTAGONIST
CHEMBL1423,PIMOZIDE,HTR2A,CHEMBL224,ANTAGONIST
CHEMBL85,RISPERIDONE,HTR2A,CHEMBL224,ANTAGONIST
CHEMBL54,HALOPERIDOL,HTR2A,CHEMBL224,ANTAGONIST
CHEMBL1200986,HALOPERIDOL DECANOATE,HTR2A,CHEMBL224,ANTAGONIST
CHEMBL4297147,HALOPERIDOL LACTATE,HTR2A,CHEMBL224,ANTAGONIST
CHEMBL14376,ILOPERIDONE,HTR2A,CHEMBL224,ANTAGONIST
CHEMBL479,THIORIDAZINE,HTR2A,CHEMBL224,ANTAGONIST
CHEMBL1200916,THIORIDAZINE HYDROCHLORIDE,HTR2A,CHEMBL224,ANTAGONIST
CHEMBL1201,THIOTHIXENE,HTR2A,CHEMBL224,ANTAGONIST
CHEMBL3989824,THIOTHIXENE HYDROCHLORIDE,HTR2A,CHEMBL224,ANTAGONIST
CHEMBL1257040,TRIFLUOPERAZINE HYDROCHLORIDE,HTR2A,CHEMBL224,ANTAGONIST
CHEMBL1200948,TRIMIPRAMINE MALEATE,HTR2A,CHEMBL224,ANTAGONIST
CHEMBL1375743,ZIPRASIDONE HYDROCHLORIDE,HTR2A,CHEMBL224,ANTAGONIST
CHEMBL3989833,ZIPRASIDONE MESYLATE,HTR2A,CHEMBL224,ANTAGONIST
CHEMBL831,LOXAPINE,HTR2C,CHEMBL225,ANTAGONIST
CHEMBL2095211,LORCASERIN HYDROCHLORIDE,HTR2C,CHEMBL225,AGONIST
CHEMBL1200426,METHIXENE HYDROCHLORIDE,HTR2C,CHEMBL225,ANTAGONIST
CHEMBL1200938,METHYSERGIDE MALEATE,HTR2C,CHEMBL225,ANTAGONIST
CHEMBL654,MIRTAZAPINE,HTR2C,CHEMBL225,ANTAGONIST
CHEMBL1200492,NEFAZODONE HYDROCHLORIDE,HTR2C,CHEMBL225,ANTAGONIST
CHEMBL715,OLANZAPINE,HTR2C,CHEMBL225,ANTAGONIST
CHEMBL3989694,OLANZAPINE PAMOATE,HTR2C,CHEMBL225,ANTAGONIST
CHEMBL3188993,QUETIAPINE FUMARATE,HTR2C,CHEMBL225,ANTAGONIST
CHEMBL85,RISPERIDONE,HTR2C,CHEMBL225,ANTAGONIST
CHEMBL479,THIORIDAZINE,HTR2C,CHEMBL225,ANTAGONIST
CHEMBL1200916,THIORIDAZINE HYDROCHLORIDE,HTR2C,CHEMBL225,ANTAGONIST
CHEMBL1200798,TRAZODONE HYDROCHLORIDE,HTR2C,CHEMBL225,ANTAGONIST
CHEMBL1257040,TRIFLUOPERAZINE HYDROCHLORIDE,HTR2C,CHEMBL225,ANTAGONIST
CHEMBL1200948,TRIMIPRAMINE MALEATE,HTR2C,CHEMBL225,ANTAGONIST
CHEMBL1375743,ZIPRASIDONE HYDROCHLORIDE,HTR2C,CHEMBL225,ANTAGONIST
CHEMBL3989833,ZIPRASIDONE MESYLATE,HTR2C,CHEMBL225,ANTAGONIST
CHEMBL2358147,CARPHENAZINE MALEATE,HTR2C,CHEMBL225,ANTAGONIST
CHEMBL908,CHLORPROTHIXENE,HTR2C,CHEMBL225,ANTAGONIST
CHEMBL1200636,CYCLOBENZAPRINE HYDROCHLORIDE,HTR2C,CHEMBL225,ANTAGONIST
CHEMBL1201155,LOXAPINE SUCCINATE,HTR2C,CHEMBL225,ANTAGONIST
CHEMBL1201060,LOXAPINE HYDROCHLORIDE,HTR2C,CHEMBL225,ANTAGONIST
CHEMBL1200331,FOSFOMYCIN TROMETHAMINE,murA,CHEMBL1984,INHIBITOR
CHEMBL5314342,GLUCAGON HYDROCHLORIDE,GCGR,CHEMBL1985,AGONIST
CHEMBL5314341,GLUCAGON,GCGR,CHEMBL1985,AGONIST
CHEMBL3545059,ALISKIREN FUMARATE,REN,CHEMBL286,INHIBITOR
CHEMBL1963683,TAFLUPROST,PTGFR,CHEMBL1987,AGONIST
CHEMBL1051,LATANOPROST,PTGFR,CHEMBL1987,AGONIST
CHEMBL1200799,TRAVOPROST,PTGFR,CHEMBL1987,AGONIST
CHEMBL1200896,DINOPROST TROMETHAMINE,PTGFR,CHEMBL1987,AGONIST
