drug_id,disease_id,disease_name,max_phase,drug_name
CHEMBL416,EFO_0000676,psoriasis,4.0,
CHEMBL416,MONDO_0013730,graft versus host disease,3.0,
CHEMBL1337,MONDO_0004741,tyrosinemia,4.0,NITISINONE
CHEMBL1200696,HP_0000820,Abnormality of the thyroid gland,4.0,
CHEMBL1703,MONDO_0007254,breast cancer,3.0,METFORMIN HYDROCHLORIDE
CHEMBL1401,EFO_0000684,respiratory system disease,3.0,NITAZOXANIDE
CHEMBL1401,EFO_0007328,influenza,3.0,NITAZOXANIDE
CHEMBL1401,HP_0001298,Encephalopathy,3.0,NITAZOXANIDE
CHEMBL1401,MONDO_0015474,cryptosporidiosis,3.0,NITAZOXANIDE
CHEMBL690,EFO_1000727,lipodystrophy,3.0,PRAVASTATIN SODIUM
CHEMBL690,MONDO_0002691,liver cancer,3.0,PRAVASTATIN SODIUM
CHEMBL690,MONDO_0008903,lung cancer,3.0,PRAVASTATIN SODIUM
CHEMBL75124,HP_0003419,Low back pain,3.0,
CHEMBL34259,EFO_0000218,acute erythroleukemia,3.0,METHOTREXATE
CHEMBL34259,EFO_0000221,acute monocytic leukemia,3.0,METHOTREXATE
CHEMBL34259,EFO_0000223,acute myelomonocytic leukemia,3.0,METHOTREXATE
CHEMBL34259,EFO_0002428,chronic myeloproliferative disorder,3.0,METHOTREXATE
CHEMBL34259,EFO_0002893,choriocarcinoma,3.0,METHOTREXATE
CHEMBL34259,EFO_0003025,acute megakaryoblastic leukaemia,3.0,METHOTREXATE
CHEMBL34259,EFO_0003027,acute myeloblastic leukemia without maturation,3.0,METHOTREXATE
CHEMBL34259,EFO_0003802,refractory anemia,3.0,METHOTREXATE
CHEMBL34259,EFO_0003811,refractory anemia with excess blasts,3.0,METHOTREXATE
CHEMBL34259,EFO_0004208,Vitiligo,3.0,METHOTREXATE
CHEMBL34259,EFO_1000158,Central Nervous System Neoplasm,3.0,METHOTREXATE
CHEMBL34259,EFO_1000986,intermediate uveitis,3.0,METHOTREXATE
CHEMBL34259,MONDO_0000870,childhood acute lymphoblastic leukemia,4.0,METHOTREXATE
CHEMBL34259,MONDO_0000873,lymphoblastic lymphoma,4.0,METHOTREXATE
CHEMBL34259,MONDO_0001187,urinary bladder cancer,3.0,METHOTREXATE
CHEMBL34259,MONDO_0001657,brain cancer,3.0,METHOTREXATE
CHEMBL34259,MONDO_0002038,head and neck carcinoma,3.0,METHOTREXATE
CHEMBL34259,MONDO_0002974,cervical cancer,3.0,METHOTREXATE
CHEMBL34259,MONDO_0003005,macular retinal edema,3.0,METHOTREXATE
CHEMBL34259,MONDO_0004192,urethra cancer,3.0,METHOTREXATE
CHEMBL34259,MONDO_0007254,breast cancer,4.0,METHOTREXATE
CHEMBL34259,MONDO_0013730,graft versus host disease,3.0,METHOTREXATE
CHEMBL34259,MONDO_0016717,choroid plexus neoplasm,3.0,METHOTREXATE
CHEMBL34259,MONDO_0018906,follicular lymphoma,3.0,METHOTREXATE
CHEMBL34259,MONDO_0019460,acute leukemia of ambiguous lineage,3.0,METHOTREXATE
CHEMBL34259,MONDO_0019472,extranodal nasal NK/T cell lymphoma,3.0,METHOTREXATE
CHEMBL34259,MONDO_0024280,polyarticular arthritis,4.0,METHOTREXATE
CHEMBL34259,MONDO_0044917,T-lymphoblastic lymphoma,3.0,METHOTREXATE
CHEMBL1201081,EFO_0000694,severe acute respiratory syndrome,3.0,METHYLPREDNISOLONE SODIUM SUCCINATE
CHEMBL1201081,EFO_0003843,pain,3.0,METHYLPREDNISOLONE SODIUM SUCCINATE
CHEMBL1201081,MONDO_0002462,glomerulonephritis,3.0,METHYLPREDNISOLONE SODIUM SUCCINATE
CHEMBL1201081,MONDO_0013730,graft versus host disease,3.0,METHYLPREDNISOLONE SODIUM SUCCINATE
CHEMBL975,EFO_0003833,brain neoplasm,3.0,
CHEMBL975,MONDO_0007254,breast cancer,3.0,
CHEMBL975,MONDO_0008903,lung cancer,3.0,
CHEMBL1609,EFO_0000771,bacterial disease,4.0,
CHEMBL650,EFO_0000209,T-cell acute lymphoblastic leukemia,3.0,METHYLPREDNISOLONE
CHEMBL650,EFO_0000341,chronic obstructive pulmonary disease,3.0,METHYLPREDNISOLONE
CHEMBL650,EFO_0000694,severe acute respiratory syndrome,3.0,METHYLPREDNISOLONE
CHEMBL650,EFO_0007405,optic neuritis,3.0,METHYLPREDNISOLONE
CHEMBL650,EFO_0007448,pneumocystosis,3.0,METHYLPREDNISOLONE
CHEMBL650,EFO_1001139,pulpitis,3.0,METHYLPREDNISOLONE
CHEMBL650,MONDO_0000870,childhood acute lymphoblastic leukemia,3.0,METHYLPREDNISOLONE
CHEMBL650,MONDO_0008315,prostate cancer,3.0,METHYLPREDNISOLONE
CHEMBL650,MONDO_0013730,graft versus host disease,3.0,METHYLPREDNISOLONE
CHEMBL650,MONDO_0015540,hemophagocytic syndrome,3.0,METHYLPREDNISOLONE
CHEMBL650,MONDO_0016226,specific language disorder,3.0,METHYLPREDNISOLONE
CHEMBL650,MONDO_0044881,hematopoietic and lymphoid cell neoplasm,3.0,METHYLPREDNISOLONE
CHEMBL1417019,EFO_0004251,myeloproliferative disorder,3.0,MITOXANTRONE HYDROCHLORIDE
CHEMBL1417019,MONDO_0007254,breast cancer,3.0,MITOXANTRONE HYDROCHLORIDE
CHEMBL1417019,MONDO_0008170,ovarian cancer,3.0,MITOXANTRONE HYDROCHLORIDE
CHEMBL1417019,MONDO_0008315,prostate cancer,3.0,MITOXANTRONE HYDROCHLORIDE
CHEMBL105,EFO_0006859,head and neck malignant neoplasia,3.0,
CHEMBL105,MONDO_0001056,gastric cancer,3.0,
CHEMBL105,MONDO_0001187,urinary bladder cancer,3.0,
CHEMBL105,MONDO_0001879,anus cancer,3.0,
CHEMBL105,MONDO_0002974,cervical cancer,3.0,
CHEMBL105,MONDO_0003199,anal carcinoma,3.0,
CHEMBL105,MONDO_0004647,in situ carcinoma,3.0,
CHEMBL105,MONDO_0007254,breast cancer,3.0,
CHEMBL105,MONDO_0008903,lung cancer,3.0,
CHEMBL526,EFO_0003870,brain aneurysm,3.0,
CHEMBL526,EFO_1000637,acute respiratory distress syndrome,3.0,
CHEMBL526,HP_0000989,Pruritus,3.0,
CHEMBL526,MONDO_0043510,brain injury,3.0,
CHEMBL1200820,EFO_0003035,cellulitis,4.0,
CHEMBL1200820,EFO_0003106,pneumonia,4.0,
CHEMBL1200820,EFO_0007149,appendicitis,4.0,
CHEMBL1200820,EFO_0008588,peritonitis,4.0,
CHEMBL1200820,EFO_1001312,Endometritis,4.0,
CHEMBL1200820,EFO_1001388,Pelvic Inflammatory Disease,4.0,
CHEMBL1200820,EFO_1001459,diabetic foot,4.0,
CHEMBL1364144,HP_0003419,Low back pain,3.0,METHYLPREDNISOLONE ACETATE
CHEMBL1397,EFO_0007406,oral candidiasis,3.0,POSACONAZOLE
CHEMBL1397,MONDO_0001475,neutropenia,4.0,POSACONAZOLE
CHEMBL1397,MONDO_0002026,candidiasis,4.0,POSACONAZOLE
CHEMBL1397,MONDO_0002041,fungal infectious disease,4.0,POSACONAZOLE
CHEMBL1534,EFO_0001070,folate deficiency,4.0,
CHEMBL1534,EFO_0003966,eye disease,4.0,
CHEMBL446143,HP_0001298,Encephalopathy,3.0,
CHEMBL1200410,EFO_0003833,brain neoplasm,3.0,
CHEMBL1200410,EFO_1000158,Central Nervous System Neoplasm,3.0,
CHEMBL181932,EFO_0000228,adenocarcinoma,3.0,
CHEMBL181932,MONDO_0001056,gastric cancer,3.0,
CHEMBL181932,MONDO_0003060,biliary tract cancer,3.0,
CHEMBL181932,MONDO_0007576,esophageal cancer,3.0,
CHEMBL636,MONDO_0043510,brain injury,3.0,
CHEMBL1201753,Orphanet_309005,Disorder of lipid metabolism,3.0,
CHEMBL90593,MONDO_0007254,breast cancer,3.0,
CHEMBL550,EFO_0004190,open-angle glaucoma,4.0,PILOCARPINE
CHEMBL550,EFO_0009869,xerostomia,4.0,PILOCARPINE
CHEMBL550,EFO_1001069,ocular hypertension,4.0,PILOCARPINE
CHEMBL550,MONDO_0001330,presbyopia,3.0,PILOCARPINE
CHEMBL1276308,EFO_1001255,spontaneous abortion,3.0,MIFEPRISTONE
CHEMBL1276308,MONDO_0001572,leiomyoma,3.0,MIFEPRISTONE
CHEMBL1276308,MONDO_0002009,major depressive disorder,3.0,MIFEPRISTONE
CHEMBL1276308,MONDO_0002050,depressive disorder,3.0,MIFEPRISTONE
CHEMBL1276308,MONDO_0007254,breast cancer,3.0,MIFEPRISTONE
CHEMBL590,MP_0001914,hemorrhage,4.0,
CHEMBL1643895,MONDO_0001056,gastric cancer,3.0,
CHEMBL6067961,MONDO_0001576,telangiectasis,4.0,
CHEMBL717,EFO_0000400,diabetes mellitus,3.0,MEDROXYPROGESTERONE ACETATE
CHEMBL717,EFO_0000537,hypertension,3.0,MEDROXYPROGESTERONE ACETATE
CHEMBL717,EFO_1001375,Myocardial Ischemia,3.0,MEDROXYPROGESTERONE ACETATE
CHEMBL717,HP_0003124,Hypercholesterolemia,3.0,MEDROXYPROGESTERONE ACETATE
CHEMBL717,HP_0031217,Hot flashes,3.0,MEDROXYPROGESTERONE ACETATE
CHEMBL717,MONDO_0000831,thrombotic disease,3.0,MEDROXYPROGESTERONE ACETATE
CHEMBL717,MONDO_0002367,kidney cancer,3.0,MEDROXYPROGESTERONE ACETATE
CHEMBL717,MONDO_0011962,endometrial cancer,3.0,MEDROXYPROGESTERONE ACETATE
CHEMBL440294,MONDO_0002009,major depressive disorder,3.0,
CHEMBL606,EFO_1001255,spontaneous abortion,3.0,MISOPROSTOL
CHEMBL606,MONDO_0000931,endometrial disorder,3.0,MISOPROSTOL
CHEMBL606,MONDO_0001572,leiomyoma,3.0,MISOPROSTOL
CHEMBL256087,MONDO_0001056,gastric cancer,3.0,MENTHOL
CHEMBL256087,MONDO_0002258,pharyngitis,4.0,MENTHOL
CHEMBL1272,EFO_0000537,hypertension,3.0,
CHEMBL1272,EFO_0003914,atherosclerosis,3.0,
CHEMBL1272,HP_0003124,Hypercholesterolemia,3.0,
CHEMBL137,EFO_0000365,colorectal adenocarcinoma,3.0,
CHEMBL137,MONDO_0002041,fungal infectious disease,3.0,
CHEMBL137,MONDO_0002234,vaginitis,3.0,
CHEMBL137,MONDO_0002508,gingivitis,3.0,
CHEMBL1518,HP_0000820,Abnormality of the thyroid gland,4.0,PROPYLTHIOURACIL
CHEMBL812,EFO_0004991,Myasthenia gravis,4.0,PYRIDOSTIGMINE BROMIDE
CHEMBL28318,EFO_0003843,pain,4.0,
CHEMBL28318,HP_0001945,Fever,4.0,
CHEMBL3186492,HP_0002013,Vomiting,4.0,ONDANSETRON HYDROCHLORIDE
CHEMBL194378,EFO_0009854,treatment resistant depression,3.0,
CHEMBL194378,MONDO_0002009,major depressive disorder,3.0,
CHEMBL75094,MONDO_0008315,prostate cancer,3.0,
CHEMBL75094,MONDO_0008903,lung cancer,3.0,
CHEMBL1200724,EFO_0007328,influenza,4.0,PSEUDOEPHEDRINE HYDROCHLORIDE
CHEMBL1201013,EFO_0000729,ulcerative colitis,4.0,OLSALAZINE SODIUM
CHEMBL1152,HP_0003419,Low back pain,3.0,PREDNISOLONE ACETATE
CHEMBL1231,HP_0000103,Polyuria,4.0,OXYBUTYNIN
CHEMBL1229,EFO_0007328,influenza,3.0,
CHEMBL46,HP_0002013,Vomiting,3.0,ONDANSETRON
CHEMBL46,MONDO_0002046,alcohol abuse,3.0,ONDANSETRON
CHEMBL986,EFO_0003966,eye disease,4.0,
CHEMBL986,MONDO_0001673,diarrheal disease,3.0,
CHEMBL23013,EFO_1001888,eye infection,3.0,
CHEMBL1200692,HP_0000093,Proteinuria,3.0,OLMESARTAN MEDOXOMIL
CHEMBL1200756,EFO_0001070,folate deficiency,4.0,
CHEMBL498847,DOID_1947,trichomoniasis,4.0,
CHEMBL24147,EFO_0003894,acne,4.0,
CHEMBL24147,EFO_1001888,eye infection,4.0,
CHEMBL1620875,HP_0012735,Cough,3.0,
CHEMBL1201014,MP_0001845,inflammation,4.0,PREDNISOLONE SODIUM PHOSPHATE
CHEMBL1517,EFO_1001888,eye infection,4.0,
CHEMBL1371937,EFO_0007328,influenza,3.0,
CHEMBL1580,MONDO_0013730,graft versus host disease,3.0,PENTOSTATIN
CHEMBL36,EFO_0000764,HIV infection,3.0,
CHEMBL36,EFO_0007448,pneumocystosis,3.0,
CHEMBL36,HP_0012424,Chorioretinitis,3.0,
CHEMBL122,MONDO_0008315,prostate cancer,3.0,ROFECOXIB
CHEMBL291157,EFO_0000771,bacterial disease,4.0,
CHEMBL1440,EFO_0003932,bacterial vaginosis,3.0,
CHEMBL1440,EFO_0007543,vulvovaginal candidiasis,3.0,
CHEMBL1440,EFO_1001888,eye infection,4.0,
CHEMBL1168,EFO_0000589,metabolic disease,3.0,RAMIPRIL
CHEMBL1168,EFO_0002546,abnormal glucose tolerance,3.0,RAMIPRIL
CHEMBL1168,EFO_0003914,atherosclerosis,3.0,RAMIPRIL
CHEMBL1168,MONDO_0002462,glomerulonephritis,3.0,RAMIPRIL
CHEMBL1200622,EFO_0003896,left ventricular hypertrophy,3.0,PARICALCITOL
CHEMBL1200622,EFO_0005754,parathyroid disease,4.0,PARICALCITOL
CHEMBL113178,MONDO_0008315,prostate cancer,3.0,
CHEMBL600325,EFO_0000319,cardiovascular disease,4.0,
CHEMBL85,EFO_0003852,developmental disability,3.0,RISPERIDONE
CHEMBL85,EFO_0010642,Neurodevelopmental disorder,3.0,RISPERIDONE
CHEMBL85,MONDO_0002009,major depressive disorder,3.0,RISPERIDONE
CHEMBL635,EFO_0008997,synovitis,4.0,PREDNISONE
CHEMBL635,EFO_0009449,keratitis,4.0,PREDNISONE
CHEMBL635,EFO_0009456,exfoliative dermatitis,4.0,PREDNISONE
CHEMBL635,EFO_1000158,Central Nervous System Neoplasm,3.0,PREDNISONE
CHEMBL635,EFO_1001896,lateral epicondylitis,4.0,PREDNISONE
CHEMBL635,HP_0001094,Iridocyclitis,4.0,PREDNISONE
CHEMBL635,HP_0012424,Chorioretinitis,4.0,PREDNISONE
CHEMBL635,MONDO_0000870,childhood acute lymphoblastic leukemia,3.0,PREDNISONE
CHEMBL635,MONDO_0000873,lymphoblastic lymphoma,3.0,PREDNISONE
CHEMBL635,MONDO_0001280,choroiditis,4.0,PREDNISONE
CHEMBL635,MONDO_0007254,breast cancer,3.0,PREDNISONE
CHEMBL635,MONDO_0008315,prostate cancer,3.0,PREDNISONE
CHEMBL635,MONDO_0009348,classic Hodgkin lymphoma,3.0,PREDNISONE
CHEMBL635,MONDO_0013730,graft versus host disease,3.0,PREDNISONE
CHEMBL635,MONDO_0015128,primary adrenal insufficiency,4.0,PREDNISONE
CHEMBL635,MONDO_0018896,thrombotic thrombocytopenic purpura,3.0,PREDNISONE
CHEMBL635,MONDO_0018906,follicular lymphoma,3.0,PREDNISONE
CHEMBL635,MONDO_0019471,adult T-cell leukemia/lymphoma,3.0,PREDNISONE
CHEMBL635,MONDO_0044917,T-lymphoblastic lymphoma,3.0,PREDNISONE
CHEMBL490,MONDO_0002009,major depressive disorder,4.0,
CHEMBL490,MONDO_0002050,depressive disorder,4.0,
CHEMBL308148,MONDO_0002009,major depressive disorder,3.0,
CHEMBL308148,MONDO_0002050,depressive disorder,3.0,
CHEMBL615,EFO_0000771,bacterial disease,4.0,
CHEMBL567,HP_0000713,Agitation,3.0,PERPHENAZINE
CHEMBL437,EFO_0000771,bacterial disease,4.0,SULFATHIAZOLE
CHEMBL20883,EFO_0000228,adenocarcinoma,3.0,TEGAFUR
CHEMBL20883,MONDO_0001056,gastric cancer,3.0,TEGAFUR
CHEMBL20883,MONDO_0001187,urinary bladder cancer,3.0,TEGAFUR
CHEMBL20883,MONDO_0003060,biliary tract cancer,3.0,TEGAFUR
CHEMBL20883,MONDO_0007254,breast cancer,3.0,TEGAFUR
CHEMBL20883,MONDO_0007576,esophageal cancer,3.0,TEGAFUR
CHEMBL20883,MONDO_0021355,neoplasm of esophagus,3.0,TEGAFUR
CHEMBL20883,MONDO_0044937,rectal carcinoma,3.0,TEGAFUR
CHEMBL625,EFO_1001342,Helminthiasis,4.0,
CHEMBL453,EFO_0000771,bacterial disease,4.0,SULFISOXAZOLE
CHEMBL453,EFO_1001888,eye infection,4.0,SULFISOXAZOLE
CHEMBL1200359,EFO_0000771,bacterial disease,4.0,SULFAMETER
CHEMBL446,EFO_0000771,bacterial disease,4.0,SULFAMETHAZINE
CHEMBL810,EFO_0000502,ganglioneuroblastoma,3.0,
CHEMBL810,EFO_1000026,diffuse intrinsic pontine glioma,3.0,
CHEMBL810,EFO_1000158,Central Nervous System Neoplasm,3.0,
CHEMBL810,MONDO_0001657,brain cancer,3.0,
CHEMBL810,MONDO_0003268,mixed glioma,4.0,
CHEMBL810,MONDO_0016717,choroid plexus neoplasm,3.0,
CHEMBL810,MONDO_0021632,primary brain neoplasm,3.0,
CHEMBL1657,Orphanet_183469,Genetic hypopigmentation of the skin,4.0,
CHEMBL3989856,HP_0002019,Constipation,4.0,
CHEMBL1705709,EFO_0004272,anemia (phenotype),4.0,
CHEMBL1017,EFO_0008620,Polycystic Kidney Disease,3.0,TELMISARTAN
CHEMBL50882,MONDO_0002974,cervical cancer,3.0,
CHEMBL50882,MONDO_0008903,lung cancer,3.0,
CHEMBL414804,EFO_0004281,testicular neoplasm,3.0,
CHEMBL414804,EFO_1000292,Hepatoblastoma,3.0,
CHEMBL414804,EFO_1001949,colon adenocarcinoma,3.0,
CHEMBL414804,MONDO_0001056,gastric cancer,3.0,
CHEMBL414804,MONDO_0002601,teratoma,3.0,
CHEMBL414804,MONDO_0002691,liver cancer,3.0,
CHEMBL414804,MONDO_0003060,biliary tract cancer,3.0,
CHEMBL414804,MONDO_0005411,gallbladder cancer,3.0,
CHEMBL414804,MONDO_0007576,esophageal cancer,3.0,
CHEMBL414804,MONDO_0019472,extranodal nasal NK/T cell lymphoma,3.0,
CHEMBL414804,MONDO_0021063,malignant colon neoplasm,3.0,
CHEMBL414804,MONDO_0044937,rectal carcinoma,3.0,
CHEMBL591665,EFO_0001070,folate deficiency,4.0,
CHEMBL468,MONDO_0002087,peritoneum cancer,3.0,
CHEMBL468,MONDO_0002158,fallopian tube cancer,3.0,
CHEMBL468,MONDO_0002367,kidney cancer,3.0,
CHEMBL468,MONDO_0008315,prostate cancer,3.0,
CHEMBL468,MONDO_0008903,lung cancer,3.0,
CHEMBL468,MONDO_0019472,extranodal nasal NK/T cell lymphoma,3.0,
CHEMBL1276310,EFO_0000771,bacterial disease,3.0,
CHEMBL282724,MONDO_0005149,pulmonary hypertension,3.0,
CHEMBL26,EFO_0005407,psychosis,4.0,SULPIRIDE
CHEMBL1200944,EFO_0000544,infection,4.0,SULBACTAM SODIUM
CHEMBL424,MONDO_0000831,thrombotic disease,3.0,
CHEMBL424,MONDO_0002258,pharyngitis,3.0,
CHEMBL1077896,HP_0001822,Hallux valgus,3.0,
CHEMBL1077896,HP_0003470,Paralysis,3.0,
CHEMBL1077896,HP_0012532,Chronic pain,3.0,
CHEMBL1077896,MONDO_0001056,gastric cancer,3.0,
CHEMBL1077896,MONDO_0007254,breast cancer,3.0,
CHEMBL1077896,MONDO_0008170,ovarian cancer,3.0,
CHEMBL84158,EFO_0004895,Tourette syndrome,3.0,
CHEMBL84158,EFO_0005407,psychosis,3.0,
CHEMBL1200329,HP_0001257,Spasticity,4.0,
CHEMBL1200329,MONDO_0002959,radiculopathy,3.0,
CHEMBL3989402,EFO_0007328,influenza,4.0,PERAMIVIR
CHEMBL240163,EFO_0000771,bacterial disease,3.0,
CHEMBL1653,EFO_0007328,influenza,3.0,PHENIRAMINE MALEATE
CHEMBL847,EFO_1001342,Helminthiasis,4.0,
CHEMBL1201084,EFO_0009189,hyperthyroidism,4.0,
CHEMBL1357,EFO_0000713,subarachnoid hemorrhage,3.0,
CHEMBL1357,HP_0031273,Shock,3.0,
CHEMBL1322884,EFO_0001067,parasitic infection,4.0,
CHEMBL1200694,EFO_0000694,severe acute respiratory syndrome,3.0,SEVOFLURANE
CHEMBL1200694,EFO_0003870,brain aneurysm,3.0,SEVOFLURANE
CHEMBL1200694,EFO_1000637,acute respiratory distress syndrome,3.0,SEVOFLURANE
CHEMBL1796998,MONDO_0007254,breast cancer,3.0,
CHEMBL1788386,EFO_0001067,parasitic infection,4.0,
CHEMBL455186,EFO_0000616,neoplasm,4.0,
CHEMBL455186,MONDO_0008170,ovarian cancer,3.0,
CHEMBL1525,EFO_0001067,parasitic infection,4.0,PERMETHRIN
CHEMBL1525,MONDO_0003472,lice infestation,3.0,PERMETHRIN
CHEMBL850,EFO_0000771,bacterial disease,4.0,
CHEMBL1109,EFO_0000771,bacterial disease,4.0,SULFAPHENAZOLE
CHEMBL1109,EFO_1001888,eye infection,4.0,SULFAPHENAZOLE
CHEMBL1690,EFO_0001068,malaria,4.0,HYDROXYCHLOROQUINE SULFATE
CHEMBL1690,EFO_0003818,lung disease,3.0,HYDROXYCHLOROQUINE SULFATE
CHEMBL1690,EFO_0003834,cutaneous lupus erythematosus,3.0,HYDROXYCHLOROQUINE SULFATE
CHEMBL1690,EFO_0007224,coronavirus infectious disease,3.0,HYDROXYCHLOROQUINE SULFATE
CHEMBL1201776,HP_0001822,Hallux valgus,3.0,
CHEMBL1201776,HP_0003419,Low back pain,3.0,
CHEMBL1201776,MONDO_0001583,diabetic polyneuropathy,3.0,
CHEMBL93268,EFO_0008546,poisoning,4.0,
CHEMBL439,EFO_0000771,bacterial disease,4.0,SULFADIAZINE
CHEMBL439,HP_0012424,Chorioretinitis,3.0,SULFADIAZINE
CHEMBL1525826,EFO_0000771,bacterial disease,4.0,SULFALENE
CHEMBL1114,EFO_1002018,bronchial disease,3.0,
CHEMBL268869,EFO_0000771,bacterial disease,4.0,SULFAMETHOXYPYRIDAZINE
CHEMBL15770,MONDO_0021074,precancerous condition,3.0,
CHEMBL325109,EFO_0010282,gastrointestinal disease,4.0,
CHEMBL1528,MONDO_0002508,gingivitis,4.0,
CHEMBL1528,MONDO_0002635,periodontal disorder,3.0,
CHEMBL571,HP_0003419,Low back pain,3.0,
CHEMBL571,MONDO_0004857,tendinitis,3.0,
CHEMBL455,EFO_0003894,acne,4.0,SULFACETAMIDE
CHEMBL455,EFO_1001888,eye infection,4.0,SULFACETAMIDE
CHEMBL24778,MONDO_0008315,prostate cancer,3.0,SILODOSIN
CHEMBL1200781,MONDO_0002009,major depressive disorder,4.0,CITALOPRAM HYDROBROMIDE
CHEMBL727,EFO_0000209,T-cell acute lymphoblastic leukemia,3.0,
CHEMBL727,EFO_0000218,acute erythroleukemia,3.0,
CHEMBL727,EFO_0000221,acute monocytic leukemia,3.0,
CHEMBL727,EFO_0000223,acute myelomonocytic leukemia,3.0,
CHEMBL727,EFO_0003025,acute megakaryoblastic leukaemia,3.0,
CHEMBL727,EFO_0003027,acute myeloblastic leukemia without maturation,3.0,
CHEMBL727,EFO_0003802,refractory anemia,3.0,
CHEMBL727,EFO_0003811,refractory anemia with excess blasts,3.0,
CHEMBL727,EFO_0003833,brain neoplasm,3.0,
CHEMBL727,EFO_1001779,chronic myelomonocytic leukemia,3.0,
CHEMBL727,MONDO_0000870,childhood acute lymphoblastic leukemia,3.0,
CHEMBL727,MONDO_0000873,lymphoblastic lymphoma,3.0,
CHEMBL727,MONDO_0001657,brain cancer,3.0,
CHEMBL727,MONDO_0044917,T-lymphoblastic lymphoma,3.0,
CHEMBL1539,EFO_0000764,HIV infection,3.0,SULFADOXINE
CHEMBL1539,EFO_0007448,pneumocystosis,3.0,SULFADOXINE
CHEMBL989,EFO_0009552,hemorrhoid,4.0,FLUOCINOLONE ACETONIDE
CHEMBL438,EFO_0000771,bacterial disease,4.0,SULFAMERAZINE
CHEMBL1191,EFO_0000771,bacterial disease,4.0,SULFAMETHIZOLE
CHEMBL1191,EFO_1001888,eye infection,4.0,SULFAMETHIZOLE
CHEMBL991,EFO_0000763,viral disease,4.0,STAVUDINE
CHEMBL991,EFO_0002608,AIDS dementia,3.0,STAVUDINE
CHEMBL62193,EFO_0000771,bacterial disease,4.0,SULFADIMETHOXINE
CHEMBL1201101,MONDO_0002146,hypogonadism,4.0,TESTOSTERONE CYPIONATE
CHEMBL750,MONDO_0002046,alcohol abuse,3.0,
CHEMBL1200335,MONDO_0002146,hypogonadism,4.0,TESTOSTERONE ENANTHATE
CHEMBL404,EFO_0000771,bacterial disease,4.0,
CHEMBL404,EFO_1001141,pyelonephritis,3.0,
CHEMBL404,EFO_1001313,Enterobacteriaceae Infections,3.0,
CHEMBL404,MONDO_0044881,hematopoietic and lymphoid cell neoplasm,3.0,
CHEMBL129,EFO_0000763,viral disease,4.0,ZIDOVUDINE
CHEMBL129,EFO_0002950,pregnancy,3.0,ZIDOVUDINE
CHEMBL129,EFO_0007448,pneumocystosis,3.0,ZIDOVUDINE
CHEMBL4303669,EFO_0003820,bone neoplasm,3.0,ZOLEDRONIC ACID
CHEMBL4303669,EFO_0009708,metastasis,4.0,ZOLEDRONIC ACID
CHEMBL4303669,EFO_1000786,"osteoarthritis, hip",3.0,ZOLEDRONIC ACID
CHEMBL4303669,MONDO_0002171,giant cell tumor,3.0,ZOLEDRONIC ACID
CHEMBL4303669,MONDO_0007254,breast cancer,3.0,ZOLEDRONIC ACID
CHEMBL4303669,MONDO_0008903,lung cancer,3.0,ZOLEDRONIC ACID
CHEMBL1551,MONDO_0019072,intrahepatic cholestasis,3.0,URSODIOL
CHEMBL1607,EFO_0000502,ganglioneuroblastoma,3.0,TOPOTECAN HYDROCHLORIDE
CHEMBL1607,MONDO_0002087,peritoneum cancer,3.0,TOPOTECAN HYDROCHLORIDE
CHEMBL1607,MONDO_0002158,fallopian tube cancer,3.0,TOPOTECAN HYDROCHLORIDE
CHEMBL1607,MONDO_0002974,cervical cancer,4.0,TOPOTECAN HYDROCHLORIDE
CHEMBL1607,MONDO_0008170,ovarian cancer,4.0,TOPOTECAN HYDROCHLORIDE
CHEMBL1607,MONDO_0008903,lung cancer,3.0,TOPOTECAN HYDROCHLORIDE
CHEMBL267431,MONDO_0001572,leiomyoma,3.0,
CHEMBL38,MONDO_0019098,autoimmune thrombocytopenia,3.0,
CHEMBL1200736,HP_0002019,Constipation,4.0,
CHEMBL1541,EFO_0000771,bacterial disease,4.0,
CHEMBL1541,HP_0012388,Acute bronchitis,4.0,
CHEMBL1541,HP_0100523,Liver abscess,3.0,
CHEMBL1541,MONDO_0002258,pharyngitis,4.0,
CHEMBL344159,HP_0002094,Dyspnea,3.0,TOLVAPTAN
CHEMBL367149,MONDO_0002009,major depressive disorder,3.0,
CHEMBL35,EFO_0001422,cirrhosis of liver,4.0,FUROSEMIDE
CHEMBL35,EFO_0003914,atherosclerosis,3.0,FUROSEMIDE
CHEMBL35,EFO_0009840,tachypnea,3.0,FUROSEMIDE
CHEMBL35,HP_0003124,Hypercholesterolemia,3.0,FUROSEMIDE
CHEMBL940,EFO_0000279,azoospermia,3.0,
CHEMBL940,HP_0001337,Tremor,3.0,
CHEMBL940,HP_0002013,Vomiting,3.0,
CHEMBL940,HP_0008419,Intervertebral disk degeneration,3.0,
CHEMBL940,HP_0031217,Hot flashes,3.0,
CHEMBL932,EFO_0003913,angina pectoris,3.0,DIPYRIDAMOLE
CHEMBL877,EFO_0000272,astrocytoma,3.0,TRANEXAMIC ACID
CHEMBL877,HP_0002105,Hemoptysis,3.0,TRANEXAMIC ACID
CHEMBL877,HP_0003040,Arthropathy,3.0,TRANEXAMIC ACID
CHEMBL877,HP_0031273,Shock,3.0,TRANEXAMIC ACID
CHEMBL877,MONDO_0043510,brain injury,3.0,TRANEXAMIC ACID
